dataset,dataset_key,seed,method,mean_m,median_m,rmse_m,p75_m,p90_m,p95_m,p99_m,cvar90_m,cvar95_m,max_m,mae_x_m,mae_y_m,within_1m,within_3m,within_5m,within_10m,floor_accuracy,building_accuracy
UJIIndoorLoc,uji,22,CNN-RSS-reimpl,23.663328170776367,14.883040428161621,35.278106689453125,28.249839782714844,55.27548599243164,77.43132781982422,131.96197814941453,87.26850128173828,109.48307037353516,227.08731079101562,17.340635299682617,12.603060722351074,0.0054005400540054005,0.04770477047704771,0.10531053105310531,0.32493249324932494,0.8010801080108011,0.9828982898289829
UJIIndoorLoc,uji,22,AaT-base-reimpl,9.067352294921875,7.009778022766113,12.044939041137695,11.515873908996582,17.366405487060547,22.339275360107422,37.137086868286154,26.58233642578125,33.45267105102539,79.39783477783203,5.869843482971191,5.703420162200928,0.023402340234023402,0.16831683168316833,0.3321332133213321,0.6723672367236724,0.9144914491449145,0.9990999099909991
UJIIndoorLoc,uji,22,RC-Direct,8.468019485473633,6.54831075668335,11.304533004760742,10.718486785888672,16.741134643554688,22.228184700012207,36.864119720459,25.095718383789062,31.522695541381836,76.05062866210938,5.524258136749268,5.295229434967041,0.0288028802880288,0.18361836183618363,0.36003600360036003,0.7182718271827183,0.9153915391539154,0.9990999099909991
UJIIndoorLoc,uji,22,RC-Loc,8.203123814761014,6.260303093426752,11.098572129203903,10.39295951661719,16.589343952526082,22.074561862820538,36.864119802777694,24.85930351316207,31.37795646614141,76.1898928567418,5.374158086485247,5.107747669988098,0.0333033303330333,0.20882088208820881,0.38883888388838883,0.7344734473447345,0.9153915391539154,0.9990999099909991
UJIIndoorLoc,uji,33,PCA-WKNN,9.735900077452207,6.005225531410398,18.7799096904404,11.130924763277685,18.87928142733645,26.141191201587482,69.56216056782021,40.39035894160967,58.804505417123856,234.90372270532743,6.638553158256179,5.916625027604314,0.0675067506750675,0.23672367236723674,0.42934293429342935,0.7200720072007201,,
UJIIndoorLoc,uji,33,ExtraTrees,10.770728682846274,7.577868733907266,14.934496112155596,13.925483177219544,23.579906170188966,30.978830932263907,54.04720553264826,34.94099935729099,43.35599883835531,84.46686575046603,7.454040127919329,6.320916577837489,0.034203420342034205,0.16561656165616562,0.3177317731773177,0.6228622862286228,,
UJIIndoorLoc,uji,33,DNNBN-reimpl,9.790929794311523,7.326377868652344,13.601489067077637,11.871233940124512,19.04779815673828,26.775346755981445,46.96588058471688,31.159669876098633,40.42786407470703,116.7304916381836,6.399438858032227,6.114311218261719,0.017101710171017102,0.1251125112511251,0.29432943294329433,0.6777677767776777,0.9144914491449145,0.9990999099909991
UJIIndoorLoc,uji,33,CNN-RSS-reimpl,25.056251525878906,15.508284568786621,38.075538635253906,28.408425331115723,55.74530029296875,86.20082473754883,146.97315826416056,96.16104888916016,124.00584411621094,217.6046600341797,18.841169357299805,12.708821296691895,0.0054005400540054005,0.037803780378037805,0.09810981098109811,0.31683168316831684,0.8091809180918091,0.9846984698469847
UJIIndoorLoc,uji,33,AaT-base-reimpl,8.872044563293457,7.031890869140625,11.742866516113281,11.22761583328247,16.80735969543457,23.48008918762207,39.165420150756944,26.418468475341797,33.38994598388672,75.83401489257812,5.71439790725708,5.625112533569336,0.018001800180018002,0.1701170117011701,0.32043204320432045,0.693069306930693,0.9072907290729073,0.9990999099909991
UJIIndoorLoc,uji,33,RC-Direct,8.383329391479492,6.4627299308776855,11.192061424255371,10.897907733917236,16.562484741210938,20.689099311828613,36.66468505859397,24.527957916259766,30.744705200195312,79.03804779052734,5.433381080627441,5.308280944824219,0.023402340234023402,0.17371737173717372,0.37353735373537356,0.7056705670567057,0.9126912691269127,0.9990999099909991
UJIIndoorLoc,uji,33,RC-Loc,8.219085366542366,6.195432342433783,11.09738349566763,10.559926478393823,15.972108063484814,20.60814442372912,37.40964092643602,24.53502592066629,31.227113616007614,77.03450516376272,5.4179835953488125,5.0993041919609725,0.025202520252025202,0.19171917191719173,0.40054005400540055,0.7245724572457246,0.9126912691269127,0.9990999099909991
UJIIndoorLoc,uji,44,PCA-WKNN,9.066978568304089,5.674580920433402,16.727865750438628,10.712305538651202,18.867347360878156,26.022573528975506,52.30698658984249,35.72349523771535,49.798891432879195,228.3630999814344,5.9407265189636105,5.736811920307228,0.054005400540054004,0.2619261926192619,0.45094509450945097,0.7227722772277227,,
UJIIndoorLoc,uji,44,ExtraTrees,10.707003829813859,7.783955683714537,14.987178666181878,13.767217937906775,22.90737718284096,30.221968579100626,54.22462257325709,34.8063111161892,43.480747196266734,97.44452486431068,7.441648462840138,6.228345012118743,0.0288028802880288,0.1692169216921692,0.3402340234023402,0.6228622862286228,,
UJIIndoorLoc,uji,44,DNNBN-reimpl,10.0591459274292,7.004064083099365,15.159069061279297,11.93114948272705,18.94702911376953,28.377638816833496,65.28125801086448,35.74958801269531,48.56060791015625,114.79092407226562,7.027952671051025,5.761926174163818,0.019801980198019802,0.1629162916291629,0.3339333933393339,0.6822682268226823,0.9126912691269127,0.9963996399639964
UJIIndoorLoc,uji,44,CNN-RSS-reimpl,21.89436149597168,15.221404075622559,30.58197593688965,27.164588928222656,46.17789077758789,62.21242332458496,112.69326629638721,72.08007049560547,91.01175689697266,174.16436767578125,15.127294540405273,12.997300148010254,0.0054005400540054005,0.039603960396039604,0.09090909090909091,0.2988298829882988,0.8244824482448245,0.9837983798379838
UJIIndoorLoc,uji,44,AaT-base-reimpl,8.753214836120605,6.921311378479004,11.436678886413574,11.147576332092285,17.00324249267578,22.480446815490723,38.3089797973634,25.41286277770996,31.809412002563477,68.68103790283203,5.552426815032959,5.560306072235107,0.016201620162016202,0.15121512151215122,0.35103510351035105,0.693969396939694,0.9108910891089109,0.9990999099909991
UJIIndoorLoc,uji,44,RC-Direct,8.188385009765625,6.278827667236328,10.977782249450684,10.498386859893799,16.01060676574707,20.217190742492676,38.534036254883056,24.284738540649414,30.741886138916016,76.44535827636719,5.255429267883301,5.158865928649902,0.032403240324032405,0.19711971197119713,0.37533753375337536,0.729072907290729,0.9207920792079208,0.9990999099909991
UJIIndoorLoc,uji,44,RC-Loc,7.78724497640263,6.011160215910854,10.681202627293409,9.71163233568106,15.43306820688406,20.47015039569707,38.53171486159473,24.113135620123305,30.690898966705138,76.44535444177599,5.045498783707388,4.882973084536412,0.039603960396039604,0.24302430243024303,0.41134113411341133,0.756975697569757,0.9207920792079208,0.9990999099909991
UJIIndoorLoc,uji,55,PCA-WKNN,9.85187050518112,5.975547290059845,20.889588454992936,10.713158230738774,18.242951578724544,25.96025303695332,65.99696146902222,42.71417099221099,64.53376750452813,226.1238124881636,6.703194228685145,5.951022037325894,0.05310531053105311,0.2619261926192619,0.42664266426642666,0.7245724572457246,,
UJIIndoorLoc,uji,55,ExtraTrees,11.069943748489113,7.744263715024972,15.918500160171357,13.860669846513396,24.502323463038326,31.988056789506963,60.607161914652146,37.719630254849335,48.04364235028216,113.64808062974967,7.832710473587291,6.242172867006058,0.032403240324032405,0.17281728172817282,0.32493249324932494,0.6039603960396039,,
UJIIndoorLoc,uji,55,DNNBN-reimpl,10.151082992553711,7.100196361541748,15.27463436126709,11.902275562286377,19.54336929321289,28.464787483215332,68.04222640991217,35.8773307800293,48.93606948852539,125.32288360595703,6.8566484451293945,6.045004367828369,0.0153015301530153,0.15931593159315932,0.3258325832583258,0.6822682268226823,0.9135913591359136,0.9981998199819982
UJIIndoorLoc,uji,55,CNN-RSS-reimpl,22.898679733276367,15.029906272888184,32.660579681396484,28.06639862060547,51.77716827392578,74.57928848266602,107.69914093017591,79.15986633300781,97.60734558105469,202.78152465820312,17.025901794433594,12.12241268157959,0.0063006300630063005,0.05490549054905491,0.11071107110711072,0.31863186318631864,0.8163816381638164,0.9864986498649865
UJIIndoorLoc,uji,55,AaT-base-reimpl,8.970030784606934,6.948701858520508,12.144466400146484,11.347244262695312,17.087434768676758,22.855151176452637,41.940782165527395,26.87516212463379,34.261138916015625,99.95266723632812,5.661867141723633,5.751125335693359,0.018001800180018002,0.17551755175517553,0.3357335733573357,0.6795679567956796,0.918091809180918,0.9990999099909991
UJIIndoorLoc,uji,55,RC-Direct,8.600445747375488,6.449797630310059,11.518697738647461,11.13647747039795,17.3873233795166,22.34542751312256,37.96779937744154,25.61827278137207,31.94769859313965,77.29940795898438,5.455493450164795,5.520252227783203,0.0297029702970297,0.1854185418541854,0.3726372637263726,0.7065706570657065,0.9126912691269127,0.9990999099909991
UJIIndoorLoc,uji,55,RC-Loc,8.21090638519448,6.168888963179598,11.220501024175073,10.785704047000705,16.970200051979795,21.73394285916927,37.96780089538827,25.24150111424162,31.67072491240088,77.29940435968413,5.262068812919301,5.221773210711757,0.0405040504050405,0.21962196219621963,0.41314131413141314,0.7245724572457246,0.9126912691269127,0.9990999099909991
UTSIndoorLoc,uts,11,PCA-WKNN,8.639360810182945,7.368828419320443,10.642432854042466,11.363525810785008,15.697370429629164,19.154104359614458,29.89651452621041,22.22661091573346,27.119026333912085,42.52952512581814,7.228277602702742,3.3300163958464943,0.01288659793814433,0.13144329896907217,0.3170103092783505,0.6752577319587629,,
UTSIndoorLoc,uts,11,ExtraTrees,8.249107054436303,7.387639956151618,9.722629966552429,11.084519796854826,14.83510975639737,17.828469987307546,23.162258250605053,19.088201207120118,21.788288547188706,33.98606435700267,7.17848701677711,2.80688925669009,0.007731958762886598,0.12628865979381443,0.31443298969072164,0.6855670103092784,,
UTSIndoorLoc,uts,11,DNNBN-reimpl,7.341798305511475,6.529148101806641,8.87506103515625,9.184470891952515,12.961495590209962,17.0135308265686,23.322125091552724,18.59758758544922,22.126401901245117,35.08064270019531,6.435595989227295,2.5028164386749268,0.01804123711340206,0.15979381443298968,0.3402061855670103,0.8067010309278351,0.9432989690721649,1.0
