dataset,seed,outage_fraction,bias_sd_db,method,n,mean_m,median_m,rmse_m,p75_m,p90_m,p95_m,within_3m
UJIIndoorLoc,33,0.3,8.0,RC-Direct,1111.0,42.29124069213867,17.573476791381836,68.6806869506836,50.38328742980957,125.94759368896484,159.81725311279297,0.046804680468046804
UJIIndoorLoc,33,0.3,8.0,RC-Loc,1111.0,45.02089561449466,22.625657894719353,69.3057266850734,62.18977849439135,129.13283916193683,157.90014570472013,0.0423042304230423
UJIIndoorLoc,44,0.0,0.0,PCA-WKNN,1111.0,9.066978568304089,5.674580920433402,16.727865750438628,10.712305538651202,18.867347360878156,26.022573528975506,0.2619261926192619
UJIIndoorLoc,44,0.0,0.0,AaT-base-reimpl,1111.0,8.753214836120605,6.921311378479004,11.436678886413574,11.147576332092285,17.00324249267578,22.480446815490723,0.15121512151215122
UJIIndoorLoc,44,0.0,0.0,RC-Direct,1111.0,8.188384056091309,6.278827667236328,10.977781295776367,10.498386859893799,16.01060676574707,20.217190742492676,0.19711971197119713
UJIIndoorLoc,44,0.0,0.0,RC-Loc,1111.0,7.787243974718071,6.011160082391282,10.681201758992216,9.711632297725007,15.43306820688406,20.47015043932374,0.24302430243024303
UJIIndoorLoc,44,0.0,4.0,PCA-WKNN,1111.0,9.22663456770885,5.796478024748301,16.994737569550537,10.823011707431071,18.206325711667034,25.738438399519097,0.2502250225022502
UJIIndoorLoc,44,0.0,4.0,AaT-base-reimpl,1111.0,8.937159538269043,7.06632137298584,11.661643028259277,11.517601013183594,17.158573150634766,21.4533634185791,0.1557155715571557
UJIIndoorLoc,44,0.0,4.0,RC-Direct,1111.0,8.334503173828125,6.504881381988525,11.172123908996582,10.810723304748535,16.36787223815918,20.46825408935547,0.19621962196219622
UJIIndoorLoc,44,0.0,4.0,RC-Loc,1111.0,7.940947655793936,6.06025812658596,10.880069479947007,10.109122209042955,15.937103467125075,20.286666227554917,0.2223222322232223
UJIIndoorLoc,44,0.0,8.0,PCA-WKNN,1111.0,9.031088325222875,5.687728267140307,16.27957075484708,10.684630083596833,18.655532136522083,26.243915352093495,0.25742574257425743
UJIIndoorLoc,44,0.0,8.0,AaT-base-reimpl,1111.0,9.17430591583252,7.084256649017334,11.95358943939209,12.0154447555542,18.315034866333008,23.088260650634766,0.1494149414941494
UJIIndoorLoc,44,0.0,8.0,RC-Direct,1111.0,8.548846244812012,6.841455936431885,11.49232006072998,10.947138786315918,16.544677734375,21.40162181854248,0.18721872187218722
UJIIndoorLoc,44,0.0,8.0,RC-Loc,1111.0,8.13692902351896,6.194680177319427,11.204897326706734,10.228862979598524,15.983802529453,21.293866108436372,0.2223222322232223
UJIIndoorLoc,44,0.1,0.0,PCA-WKNN,1111.0,28.28038010991084,7.6491926669684185,51.698793620263366,23.219173316834066,109.08523202680759,139.58853365073645,0.207020702070207
UJIIndoorLoc,44,0.1,0.0,AaT-base-reimpl,1111.0,19.50973892211914,8.844036102294922,35.721168518066406,17.608861923217773,48.130088806152344,94.90141677856445,0.11791179117911792
UJIIndoorLoc,44,0.1,0.0,RC-Direct,1111.0,19.743703842163086,7.987600326538086,41.6439094543457,15.377477169036865,44.27100372314453,94.4367561340332,0.162016201620162
UJIIndoorLoc,44,0.1,0.0,RC-Loc,1111.0,19.35206583456161,7.338354881551937,41.56210907729281,14.716844044773781,44.37336784049105,94.43675691034602,0.19441944194419442
UJIIndoorLoc,44,0.1,4.0,PCA-WKNN,1111.0,28.2246351369074,7.521234233116525,51.51494339684559,23.7714983134292,108.98068179856197,140.4046411881627,0.2007200720072007
UJIIndoorLoc,44,0.1,4.0,AaT-base-reimpl,1111.0,19.966270446777344,9.097325325012207,36.25325012207031,18.460172653198242,47.91313552856445,95.32967376708984,0.11701170117011701
UJIIndoorLoc,44,0.1,4.0,RC-Direct,1111.0,19.494447708129883,7.938875675201416,40.94495391845703,15.979342937469482,43.51408767700195,80.07601165771484,0.1548154815481548
UJIIndoorLoc,44,0.1,4.0,RC-Loc,1111.0,19.086970215739232,7.416805979571709,40.85819514659577,15.266346731568767,43.539125563957285,80.07601350851735,0.18361836183618363
UJIIndoorLoc,44,0.1,8.0,PCA-WKNN,1111.0,28.42046042501572,8.075357807647306,51.65666350018315,23.903048764326734,109.08523202680759,140.4046411881627,0.1998199819981998
UJIIndoorLoc,44,0.1,8.0,AaT-base-reimpl,1111.0,20.097209930419922,9.02073860168457,36.749942779541016,18.74500274658203,47.98966979980469,99.29257202148438,0.12961296129612962
UJIIndoorLoc,44,0.1,8.0,RC-Direct,1111.0,20.864994049072266,8.241026878356934,44.290916442871094,16.062458038330078,46.25395202636719,111.26759338378906,0.1332133213321332
UJIIndoorLoc,44,0.1,8.0,RC-Loc,1111.0,20.43022238972337,7.625531947896139,44.206155587514715,15.33634076816612,47.60550073247123,111.26759527530575,0.171017101710171
UJIIndoorLoc,44,0.2,0.0,PCA-WKNN,1111.0,69.92154844893044,26.867527566238607,103.86841426504903,129.67955358820598,204.651587835511,226.61063533981599,0.08010801080108011
UJIIndoorLoc,44,0.2,0.0,AaT-base-reimpl,1111.0,36.48457717895508,17.61477279663086,55.76194381713867,45.636587142944336,107.70561218261719,135.09446716308594,0.04590459045904591
UJIIndoorLoc,44,0.2,0.0,RC-Direct,1111.0,32.25951385498047,12.564204216003418,56.98446273803711,31.18828582763672,100.8087158203125,143.43577575683594,0.07650765076507651
UJIIndoorLoc,44,0.2,0.0,RC-Loc,1111.0,31.966029214176434,12.397199181993109,56.89944611775314,30.888962732577887,100.80871256236951,143.43577805692678,0.10261026102610261
UJIIndoorLoc,44,0.2,4.0,PCA-WKNN,1111.0,72.2519972106894,27.126471701332513,106.5233062656323,138.63313745833045,208.62414563634334,225.90202702135176,0.0783078307830783
UJIIndoorLoc,44,0.2,4.0,AaT-base-reimpl,1111.0,36.94505310058594,18.14495849609375,56.43564987182617,46.76170349121094,106.84021759033203,137.70162963867188,0.039603960396039604
UJIIndoorLoc,44,0.2,4.0,RC-Direct,1111.0,32.482791900634766,12.930161476135254,57.7190055847168,30.628188133239746,100.67269897460938,143.43577575683594,0.0738073807380738
UJIIndoorLoc,44,0.2,4.0,RC-Loc,1111.0,32.17519189395324,12.510384338021199,57.65630709283765,30.434149523253673,100.67269594579213,143.43577805692678,0.0927092709270927
UJIIndoorLoc,44,0.2,8.0,PCA-WKNN,1111.0,73.38862437572935,31.114091593497427,107.00282953111729,139.28191972200855,205.46206624654155,227.15688505567732,0.0774077407740774
UJIIndoorLoc,44,0.2,8.0,AaT-base-reimpl,1111.0,36.927978515625,17.56691551208496,56.58081817626953,47.1947021484375,109.02351379394531,136.4448699951172,0.043204320432043204
UJIIndoorLoc,44,0.2,8.0,RC-Direct,1111.0,32.34333038330078,13.271366119384766,56.52956771850586,33.390804290771484,97.0105972290039,142.79569244384766,0.06480648064806481
UJIIndoorLoc,44,0.2,8.0,RC-Loc,1111.0,32.045785219477345,13.222153399103139,56.448463314236825,33.34150645110311,97.01060173385392,142.7956972807034,0.0846084608460846
UJIIndoorLoc,44,0.3,0.0,PCA-WKNN,1111.0,97.73430319512224,79.68600013314764,129.00092436591692,176.40982776015798,228.0913961590018,241.49613621682238,0.023402340234023402
UJIIndoorLoc,44,0.3,0.0,AaT-base-reimpl,1111.0,50.16264724731445,28.502208709716797,71.17066955566406,76.41349411010742,135.0546875,159.54619598388672,0.016201620162016202
UJIIndoorLoc,44,0.3,0.0,RC-Direct,1111.0,44.32103729248047,18.498327255249023,73.92378997802734,48.529008865356445,141.1902618408203,184.84103393554688,0.036003600360036005
UJIIndoorLoc,44,0.3,0.0,RC-Loc,1111.0,44.08993408069567,18.48780464607436,73.87052560361526,48.035278651244695,141.19025913225823,183.80763630223925,0.050405040504050404
UJIIndoorLoc,44,0.3,4.0,PCA-WKNN,1111.0,98.90408938255318,81.13091751437554,129.90496675856497,177.2827491995171,228.69185311573645,241.70197400149982,0.026102610261026102
UJIIndoorLoc,44,0.3,4.0,AaT-base-reimpl,1111.0,50.541996002197266,28.242778778076172,71.51195526123047,76.66815185546875,134.69122314453125,159.80475616455078,0.016201620162016202
UJIIndoorLoc,44,0.3,4.0,RC-Direct,1111.0,44.542354583740234,18.8569278717041,74.1359634399414,49.616506576538086,142.5448760986328,183.78789520263672,0.036003600360036005
UJIIndoorLoc,44,0.3,4.0,RC-Loc,1111.0,44.3053110485005,18.611948041923295,74.08628269329151,49.61650751756444,142.54488538921376,183.4152450479521,0.046804680468046804
UJIIndoorLoc,44,0.3,8.0,PCA-WKNN,1111.0,104.02323732179401,87.43038838568931,134.28213937578354,189.3631452876341,229.2981960817296,242.0333707154916,0.025202520252025202
UJIIndoorLoc,44,0.3,8.0,AaT-base-reimpl,1111.0,52.579715728759766,30.705097198486328,73.3075942993164,79.25139999389648,135.62632751464844,160.17343139648438,0.0153015301530153
UJIIndoorLoc,44,0.3,8.0,RC-Direct,1111.0,44.58898162841797,19.14064598083496,73.83077239990234,51.733469009399414,141.74386596679688,181.33936309814453,0.0369036903690369
UJIIndoorLoc,44,0.3,8.0,RC-Loc,1111.0,44.350831128015024,18.88737226538561,73.79791975098584,51.733470320159654,141.7438677751422,181.33936377532547,0.04590459045904591
UJIIndoorLoc,55,0.0,0.0,PCA-WKNN,1111.0,9.85187050518112,5.975547290059845,20.889588454992936,10.713158230738774,18.242951578724544,25.96025303695332,0.2619261926192619
UJIIndoorLoc,55,0.0,0.0,AaT-base-reimpl,1111.0,8.970029830932617,6.948701858520508,12.144466400146484,11.347244262695312,17.087434768676758,22.855151176452637,0.17551755175517553
UJIIndoorLoc,55,0.0,0.0,RC-Direct,1111.0,8.600445747375488,6.449797630310059,11.518697738647461,11.13647747039795,17.3873233795166,22.34542751312256,0.1854185418541854
UJIIndoorLoc,55,0.0,0.0,RC-Loc,1111.0,8.210905669337205,6.168888963179598,11.22050112323812,10.785704042971545,16.970200169060753,21.733942861384982,0.21962196219621963
UJIIndoorLoc,55,0.0,4.0,PCA-WKNN,1111.0,10.22433045580642,5.945936038947873,22.31417472969761,11.118787600045586,18.76830067712995,26.241296605421766,0.24302430243024303
UJIIndoorLoc,55,0.0,4.0,AaT-base-reimpl,1111.0,9.199503898620605,7.076268196105957,12.494490623474121,11.606791019439697,17.84185791015625,23.371768951416016,0.1638163816381638
UJIIndoorLoc,55,0.0,4.0,RC-Direct,1111.0,8.649012565612793,6.57969856262207,11.537666320800781,11.343373775482178,17.56550407409668,22.281883239746094,0.18361836183618363
UJIIndoorLoc,55,0.0,4.0,RC-Loc,1111.0,8.297377808498934,6.356441943935137,11.289066870474292,10.833674173422317,17.486200904844704,21.559200580495904,0.21962196219621963
UJIIndoorLoc,55,0.0,8.0,PCA-WKNN,1111.0,10.478559463592822,6.19645434995404,21.973991588239148,11.405417332108986,19.297505184752488,27.400302719999953,0.23132313231323132
UJIIndoorLoc,55,0.0,8.0,AaT-base-reimpl,1111.0,9.668827056884766,7.474633693695068,13.317142486572266,12.120269775390625,18.998069763183594,25.01235294342041,0.1557155715571557
UJIIndoorLoc,55,0.0,8.0,RC-Direct,1111.0,9.161008834838867,6.687222957611084,12.528148651123047,11.73137092590332,18.08317756652832,23.364466667175293,0.171017101710171
UJIIndoorLoc,55,0.0,8.0,RC-Loc,1111.0,8.795504799544036,6.4665208006987145,12.270601635592188,11.184771436056353,17.81784804519016,23.4263977301798,0.20342034203420342
UJIIndoorLoc,55,0.1,0.0,PCA-WKNN,1111.0,25.461728123085113,7.881911539553534,46.47272023687358,21.518177254618205,90.64049293250265,125.43820490663882,0.20522052205220523
UJIIndoorLoc,55,0.1,0.0,AaT-base-reimpl,1111.0,16.029619216918945,9.109923362731934,25.44366455078125,16.965227127075195,40.246246337890625,65.07857894897461,0.13681368136813682
UJIIndoorLoc,55,0.1,0.0,RC-Direct,1111.0,18.126331329345703,8.50090503692627,38.07389450073242,15.553816795349121,37.236019134521484,77.13656997680664,0.15031503150315031
UJIIndoorLoc,55,0.1,0.0,RC-Loc,1111.0,17.750606999920354,7.671947432246588,37.99016746972599,15.448860158028154,37.23601984256093,77.13657058978993,0.1845184518451845
UJIIndoorLoc,55,0.1,4.0,PCA-WKNN,1111.0,25.65349724793388,7.82177475349084,46.83710473730492,22.108317882247263,91.501182131642,124.07481572806188,0.21692169216921692
UJIIndoorLoc,55,0.1,4.0,AaT-base-reimpl,1111.0,15.945945739746094,9.131128311157227,25.2977237701416,17.155935287475586,38.79277038574219,62.11515808105469,0.12871287128712872
UJIIndoorLoc,55,0.1,4.0,RC-Direct,1111.0,17.985774993896484,8.500182151794434,37.33827590942383,16.49391746520996,36.41659164428711,75.1527328491211,0.15751575157515751
UJIIndoorLoc,55,0.1,4.0,RC-Loc,1111.0,17.6314553375128,7.776024484753815,37.26016571017808,16.12637474096575,36.416593783252566,75.15273643657997,0.1926192619261926
UJIIndoorLoc,55,0.1,8.0,PCA-WKNN,1111.0,26.225317848654914,8.207309517760473,47.723237336691035,23.041586088286273,93.79601463172828,124.1452411320902,0.19531953195319532
UJIIndoorLoc,55,0.1,8.0,AaT-base-reimpl,1111.0,17.06797218322754,9.571634292602539,26.680208206176758,18.65416145324707,43.410919189453125,68.66730117797852,0.1188118811881188
UJIIndoorLoc,55,0.1,8.0,RC-Direct,1111.0,19.099685668945312,8.679580688476562,40.599918365478516,15.991949081420898,37.60908508300781,79.87633895874023,0.13141314131413143
UJIIndoorLoc,55,0.1,8.0,RC-Loc,1111.0,18.69542677312408,8.21159993572215,40.505747419237295,15.57840171442638,37.60908536716283,79.87633762856456,0.162016201620162
UJIIndoorLoc,55,0.2,0.0,PCA-WKNN,1111.0,75.54683212540691,30.668107308747384,113.56906232625295,124.96806396746558,231.1960329311171,251.25548102867128,0.07560756075607561
UJIIndoorLoc,55,0.2,0.0,AaT-base-reimpl,1111.0,35.91252136230469,18.8422908782959,59.25117111206055,41.90590286254883,87.07936096191406,117.1562728881836,0.052205220522052204
UJIIndoorLoc,55,0.2,0.0,RC-Direct,1111.0,34.60780715942383,12.889265060424805,66.39140319824219,29.204845428466797,101.08760070800781,142.6456527709961,0.07560756075607561
UJIIndoorLoc,55,0.2,0.0,RC-Loc,1111.0,34.35563811273485,12.500377658860991,66.34049222722548,29.159502908241514,101.08760065776804,142.64564803252767,0.09900990099009901
UJIIndoorLoc,55,0.2,4.0,PCA-WKNN,1111.0,75.20497870361062,30.70831449349741,113.7067318741639,122.74175298911175,231.01329816257658,252.87485718022373,0.0783078307830783
UJIIndoorLoc,55,0.2,4.0,AaT-base-reimpl,1111.0,35.57292175292969,17.729320526123047,59.29401779174805,41.05620765686035,85.18804168701172,116.98857116699219,0.054005400540054004
UJIIndoorLoc,55,0.2,4.0,RC-Direct,1111.0,34.708431243896484,12.993605613708496,67.03092956542969,29.468772888183594,101.08760070800781,149.71721649169922,0.08640864086408641
UJIIndoorLoc,55,0.2,4.0,RC-Loc,1111.0,34.46715069266428,12.643348873629087,66.99705772361875,29.414192860838046,101.08760065776804,149.71721833522312,0.10891089108910891
UJIIndoorLoc,55,0.2,8.0,PCA-WKNN,1111.0,77.11014495774602,33.385737151504685,115.38547943665256,128.06882568577117,231.19793321475308,251.64319611515077,0.0711071107110711
UJIIndoorLoc,55,0.2,8.0,AaT-base-reimpl,1111.0,37.25454330444336,19.15982437133789,61.342872619628906,44.31048393249512,90.95026397705078,129.68828201293945,0.05310531053105311
UJIIndoorLoc,55,0.2,8.0,RC-Direct,1111.0,37.01616668701172,13.824251174926758,71.02169799804688,30.80016326904297,110.84513854980469,161.99893951416016,0.0738073807380738
UJIIndoorLoc,55,0.2,8.0,RC-Loc,1111.0,36.74386876140584,13.579926515037696,70.96482876383759,30.885579681558013,110.84513590515999,161.9989403468871,0.09180918091809182
UJIIndoorLoc,55,0.3,0.0,PCA-WKNN,1111.0,110.2726688339177,84.40540836869799,146.62687277961584,215.59279755372498,255.71493411648817,267.24605780864135,0.034203420342034205
UJIIndoorLoc,55,0.3,0.0,AaT-base-reimpl,1111.0,54.02531433105469,27.18362808227539,85.32899475097656,62.02777099609375,155.71255493164062,232.84718322753906,0.027002700270027002
UJIIndoorLoc,55,0.3,0.0,RC-Direct,1111.0,40.165462493896484,17.446998596191406,70.45466613769531,42.20753479003906,108.17628479003906,152.91553497314453,0.045004500450045004
UJIIndoorLoc,55,0.3,0.0,RC-Loc,1111.0,39.98068671630065,17.21066290887008,70.42392639700137,41.97716534417272,108.17628954230508,152.91553837211075,0.0576057605760576
UJIIndoorLoc,55,0.3,4.0,PCA-WKNN,1111.0,103.46485585831589,71.86109482563776,140.96565560965752,204.86089022718102,255.39411166681367,267.6293773500088,0.041404140414041404
UJIIndoorLoc,55,0.3,4.0,AaT-base-reimpl,1111.0,52.563777923583984,26.805938720703125,83.45167541503906,57.99921989440918,143.31324768066406,231.20101928710938,0.025202520252025202
UJIIndoorLoc,55,0.3,4.0,RC-Direct,1111.0,40.45562744140625,17.650287628173828,71.36380004882812,41.84256935119629,109.36504364013672,156.88568878173828,0.046804680468046804
UJIIndoorLoc,55,0.3,4.0,RC-Loc,1111.0,40.22238288318586,17.264991223885133,71.32339985917821,41.81760112792112,109.36504225388295,156.88569072794377,0.05670567056705671
UJIIndoorLoc,55,0.3,8.0,PCA-WKNN,1111.0,108.73110341307489,79.85774980427702,145.51290475343043,216.3041203338811,254.8076636867082,266.0962379388307,0.032403240324032405
UJIIndoorLoc,55,0.3,8.0,AaT-base-reimpl,1111.0,53.71631622314453,25.987634658813477,86.70465850830078,58.266679763793945,150.5976104736328,238.74526977539062,0.027002700270027002
UJIIndoorLoc,55,0.3,8.0,RC-Direct,1111.0,41.62986755371094,18.242454528808594,72.29821014404297,44.24751853942871,114.77247619628906,163.83602905273438,0.0333033303330333
UJIIndoorLoc,55,0.3,8.0,RC-Loc,1111.0,41.341411349863634,18.069177137017775,72.23242328695342,44.247516655113756,114.7724731157598,163.83602553858196,0.043204320432043204
UTSIndoorLoc,11,0.0,0.0,PCA-WKNN,388.0,8.639360810182945,7.368828419320443,10.642432854042466,11.363525810785008,15.697370429629164,19.154104359614458,0.13144329896907217
UTSIndoorLoc,11,0.0,0.0,AaT-base-reimpl,388.0,7.56740665435791,6.81920862197876,9.081892967224121,9.559829235076904,12.131989669799808,16.983238029479974,0.12371134020618557
UTSIndoorLoc,11,0.0,0.0,RC-Direct,388.0,7.077484607696533,5.95415735244751,8.788456916809082,9.07119107246399,12.390784645080572,15.944609212875347,0.15979381443298968
UTSIndoorLoc,11,0.0,0.0,RC-Loc,388.0,7.0921498288107365,5.98005693825985,8.80640162430884,9.101237321595987,12.390785186234547,16.08908287059648,0.16494845360824742
UTSIndoorLoc,11,0.0,4.0,PCA-WKNN,388.0,8.732908974796231,7.670462812432539,10.691522485704441,11.146846371951927,15.509132503140597,18.570247822366664,0.13144329896907217
UTSIndoorLoc,11,0.0,4.0,AaT-base-reimpl,388.0,7.695253372192383,6.802308082580566,9.231287956237793,9.67546558380127,12.599244308471679,16.64563074111938,0.11855670103092783
UTSIndoorLoc,11,0.0,4.0,RC-Direct,388.0,7.068751811981201,5.970709800720215,8.794303894042969,9.22203278541565,12.175543880462651,15.573534440994251,0.18041237113402062
UTSIndoorLoc,11,0.0,4.0,RC-Loc,388.0,7.079776903584684,5.976563781857419,8.829736915354689,9.254122663743317,12.519756890048406,15.573534318405164,0.18556701030927836
UTSIndoorLoc,11,0.0,8.0,PCA-WKNN,388.0,8.785235436538597,7.5461973369158155,10.926562789202613,11.616466095912246,17.41034572793294,20.403942793608262,0.15463917525773196
UTSIndoorLoc,11,0.0,8.0,AaT-base-reimpl,388.0,7.676854610443115,6.781680107116699,9.304336547851562,9.624144315719604,13.188696193695069,16.915118980407705,0.13402061855670103
UTSIndoorLoc,11,0.0,8.0,RC-Direct,388.0,7.174656867980957,5.995477676391602,8.9415922164917,9.477450847625732,12.667960834503175,16.450036048889153,0.17783505154639176
UTSIndoorLoc,11,0.0,8.0,RC-Loc,388.0,7.15838011725826,6.1110857030011365,8.901692093803009,9.212325739937556,12.667961396111835,16.450035860139188,0.17783505154639176
UTSIndoorLoc,11,0.1,0.0,PCA-WKNN,388.0,15.705168505309722,11.01310221494154,21.364000797691595,18.903320601153297,36.36991470635087,46.715068982811054,0.08762886597938144
UTSIndoorLoc,11,0.1,0.0,AaT-base-reimpl,388.0,8.854281425476074,7.431801795959473,10.847384452819824,11.43315577507019,17.524411392211917,22.0434275627136,0.15463917525773196
UTSIndoorLoc,11,0.1,0.0,RC-Direct,388.0,8.382287979125977,7.014310359954834,10.312987327575684,10.80177640914917,15.049518299102784,19.753512668609616,0.14948453608247422
UTSIndoorLoc,11,0.1,0.0,RC-Loc,388.0,8.314907688682819,7.022864047946365,10.263008892029132,10.710398947386143,15.362906785813747,19.82874380527793,0.15463917525773196
UTSIndoorLoc,11,0.1,4.0,PCA-WKNN,388.0,15.661117783991049,11.29989185385963,21.463716577071192,18.69928034118977,34.805879208726,46.18833269271691,0.08247422680412371
UTSIndoorLoc,11,0.1,4.0,AaT-base-reimpl,388.0,8.972549438476562,7.848879814147949,10.949679374694824,11.366973638534546,17.61003513336182,21.800753211975092,0.15206185567010308
UTSIndoorLoc,11,0.1,4.0,RC-Direct,388.0,8.460654258728027,7.115340709686279,10.417473793029785,10.808477401733398,14.98038158416748,20.019487667083713,0.14690721649484537
UTSIndoorLoc,11,0.1,4.0,RC-Loc,388.0,8.419080551141356,7.070461382483458,10.414257717250058,10.76308083199418,14.996099600561212,19.52525180738094,0.15721649484536082
UTSIndoorLoc,11,0.1,8.0,PCA-WKNN,388.0,14.705996567952504,11.29989185385963,19.96314140930773,16.618946397863027,32.95007288645246,43.50082529999209,0.09536082474226804
UTSIndoorLoc,11,0.1,8.0,AaT-base-reimpl,388.0,8.636160850524902,7.16423225402832,10.536334991455078,10.670490980148315,17.118343925476076,20.70337467193603,0.12371134020618557
UTSIndoorLoc,11,0.1,8.0,RC-Direct,388.0,8.231523513793945,6.930245399475098,10.186723709106445,10.63602590560913,15.599508380889894,19.677696418762196,0.16752577319587628
UTSIndoorLoc,11,0.1,8.0,RC-Loc,388.0,8.175079666822782,6.881682343211813,10.161876792602234,10.606651695516891,15.779700820436886,20.05972834353804,0.17783505154639176
UTSIndoorLoc,11,0.2,0.0,PCA-WKNN,388.0,23.511275207482022,16.226636792881294,30.642418488079866,33.65186964901523,56.55185209072331,64.90684773032989,0.059278350515463915
UTSIndoorLoc,11,0.2,0.0,AaT-base-reimpl,388.0,10.991726875305176,9.274040222167969,13.523233413696289,13.670694828033447,21.367843627929688,27.279007625579833,0.09536082474226804
UTSIndoorLoc,11,0.2,0.0,RC-Direct,388.0,10.19006633758545,8.485361099243164,12.613313674926758,12.643812417984009,19.59516124725342,25.362256622314433,0.09278350515463918
UTSIndoorLoc,11,0.2,0.0,RC-Loc,388.0,10.222403540908749,7.822979326991521,13.140021483758519,12.566353521509651,20.54273105141199,29.00029704016728,0.10824742268041238
UTSIndoorLoc,11,0.2,4.0,PCA-WKNN,388.0,24.182398347775845,16.17282083635635,31.43072920699172,37.72541071028,57.03069317236273,66.0858545714376,0.05412371134020619
UTSIndoorLoc,11,0.2,4.0,AaT-base-reimpl,388.0,10.81753921508789,8.871384620666504,13.408534049987793,13.6583890914917,21.29399013519287,27.08351612091064,0.1056701030927835
UTSIndoorLoc,11,0.2,4.0,RC-Direct,388.0,10.179891586303711,8.218915939331055,12.651114463806152,12.896661043167114,19.476170730590823,25.543734455108638,0.10051546391752578
UTSIndoorLoc,11,0.2,4.0,RC-Loc,388.0,10.237465639897469,7.798468143347963,13.245453352088672,12.610142454711372,21.304869382156948,29.945965609650116,0.12886597938144329
UTSIndoorLoc,11,0.2,8.0,PCA-WKNN,388.0,25.002616906293728,18.71920527386022,32.26385350704903,38.484455675192905,59.20191423986754,65.89631536290946,0.06958762886597938
UTSIndoorLoc,11,0.2,8.0,AaT-base-reimpl,388.0,11.74013614654541,10.057910919189453,14.215495109558105,15.004022121429443,22.362633514404305,28.85847997665405,0.0979381443298969
UTSIndoorLoc,11,0.2,8.0,RC-Direct,388.0,10.055322647094727,8.55776596069336,12.461334228515625,12.566354513168335,19.54994773864746,24.928923702239985,0.11082474226804123
UTSIndoorLoc,11,0.2,8.0,RC-Loc,388.0,10.015920453312276,8.153812285962216,12.71149210958214,12.458091850215123,19.57660721317611,26.29956106184695,0.1211340206185567
UTSIndoorLoc,11,0.3,0.0,PCA-WKNN,388.0,31.05613619887685,25.962387149891555,38.10938604561557,51.1336016907862,64.4620745279798,68.25915823093229,0.04639175257731959
UTSIndoorLoc,11,0.3,0.0,AaT-base-reimpl,388.0,12.921595573425293,10.736597061157227,15.630484580993652,17.323431968688965,25.156005287170412,30.89165658950805,0.07989690721649484
UTSIndoorLoc,11,0.3,0.0,RC-Direct,388.0,12.516183853149414,9.883758544921875,15.942004203796387,16.240335941314697,24.92796154022217,32.08108501434326,0.08247422680412371
UTSIndoorLoc,11,0.3,0.0,RC-Loc,388.0,12.217685071609573,10.027423455653548,15.246843803808577,16.841349956232587,22.27105053642604,27.749067782652176,0.08247422680412371
UTSIndoorLoc,11,0.3,4.0,PCA-WKNN,388.0,31.082982248764583,26.479735664739618,38.26602473247991,51.43698338915906,64.4620745279798,68.25915823093229,0.05154639175257732
UTSIndoorLoc,11,0.3,4.0,AaT-base-reimpl,388.0,13.203370094299316,10.931367874145508,15.954913139343262,18.089215755462646,24.948855209350597,31.253920364379884,0.07989690721649484
UTSIndoorLoc,11,0.3,4.0,RC-Direct,388.0,12.489506721496582,9.889690399169922,15.975330352783203,15.873377561569214,25.61327552795411,32.16889677047728,0.08247422680412371
UTSIndoorLoc,11,0.3,4.0,RC-Loc,388.0,12.320628285651011,10.251345731860766,15.326293532747579,16.65457763698581,22.642883968740957,26.809508554917528,0.08247422680412371
UTSIndoorLoc,11,0.3,8.0,PCA-WKNN,388.0,31.03463457900558,25.38954080687097,38.28109000439402,51.60185181536751,64.67574826680129,68.67218186012715,0.06443298969072164
UTSIndoorLoc,11,0.3,8.0,AaT-base-reimpl,388.0,13.092591285705566,11.518610000610352,15.591177940368652,17.164061069488525,24.36778831481934,30.049701213836666,0.06958762886597938
UTSIndoorLoc,11,0.3,8.0,RC-Direct,388.0,12.640666961669922,10.322412490844727,16.120342254638672,16.381782054901123,25.576795196533215,31.829155826568602,0.09536082474226804
UTSIndoorLoc,11,0.3,8.0,RC-Loc,388.0,12.379107637334654,10.108589427417531,15.44228032476997,16.21132256253216,22.7999684862611,28.926503705340117,0.07731958762886598
UTSIndoorLoc,22,0.0,0.0,PCA-WKNN,388.0,9.045715462537125,7.746992939093929,11.952126095088914,11.044567145808138,16.042774728827176,19.637542096159592,0.13659793814432988
UTSIndoorLoc,22,0.0,0.0,AaT-base-reimpl,388.0,7.522246837615967,6.268405914306641,9.293371200561523,9.813727855682373,13.704179477691653,16.362111473083488,0.17525773195876287
UTSIndoorLoc,22,0.0,0.0,RC-Direct,388.0,6.937609672546387,6.014461994171143,8.567789077758789,8.908340692520142,12.126996994018555,15.139094829559319,0.17010309278350516
UTSIndoorLoc,22,0.0,0.0,RC-Loc,388.0,6.873741908099297,5.796103461892623,8.505928435659063,8.856268468275651,11.722743374659672,15.173092035485299,0.18041237113402062
UTSIndoorLoc,22,0.0,4.0,PCA-WKNN,388.0,8.667465493176888,7.608966427336663,10.67899209955389,11.037948908345745,16.042774728827172,19.967241809506294,0.14175257731958762
UTSIndoorLoc,22,0.0,4.0,AaT-base-reimpl,388.0,7.633779048919678,6.366445541381836,9.43769359588623,9.772948741912842,14.218585681915284,16.978132057189935,0.17010309278350516
UTSIndoorLoc,22,0.0,4.0,RC-Direct,388.0,6.954662322998047,5.986920356750488,8.555973052978516,8.819427251815796,12.145129966735842,15.223251199722284,0.15979381443298968
