dataset,seed,method,scenario,n,mean_m,median_m,rmse_m,p75_m,p90_m,p95_m,within_3m,floor_accuracy,floor_unknown_fraction,building_accuracy,building_unknown_fraction,train_seconds,latency_ms_per_sample,best_epoch
UJI-Library-25M,11,RC-Loc,month_18,3120.0,3.381106186598908,3.0133899331028076,3.9365610036323457,4.554536201176856,6.235321634001675,7.303643462081734,0.4967948717948718,,,,,24.818107899976894,0.014171537179022264,14
UJI-Library-25M,11,RC-Loc,month_19,3120.0,3.3707975818447524,2.969861028897477,3.923486191537603,4.5778016298109065,6.1396723444272086,7.205306566878262,0.5060897435897436,,,,,24.818107899976894,0.014171537179022264,14
UJI-Library-25M,11,RC-Loc,month_20,3120.0,3.3776870041724667,3.014231537649537,3.948264308409289,4.612993610190742,6.250934529142413,7.203462277407193,0.49775641025641026,,,,,24.818107899976894,0.014171537179022264,14
UJI-Library-25M,11,RC-Loc,month_21,3120.0,3.3847328401967185,2.9534943947404164,3.979177746306829,4.669054728653316,6.360868801767455,7.293992325210155,0.5076923076923077,,,,,24.818107899976894,0.014171537179022264,14
UJI-Library-25M,11,RC-Loc,month_22,3120.0,3.2907854335928115,2.8683276345482023,3.882173851403696,4.548125896745706,6.124333204891524,7.193086389776357,0.5272435897435898,,,,,24.818107899976894,0.014171537179022264,14
UJI-Library-25M,11,RC-Loc,month_23,3120.0,3.383234909380347,3.013702266583989,3.981647852423807,4.62013228545727,6.383865831911689,7.394573653853659,0.4971153846153846,,,,,24.818107899976894,0.014171537179022264,14
UJI-Library-25M,11,RC-Loc,month_24,3120.0,3.5631423091486107,3.127965278041777,4.152926169046621,4.849972942838451,6.503073211233186,7.581934709365318,0.4733974358974359,,,,,24.818107899976894,0.014171537179022264,14
UJI-Library-25M,11,RC-Loc,month_25,6240.0,3.396298748046292,3.0134207131512265,3.9779181377428787,4.5989094636043,6.285698135426484,7.345393887938294,0.4966346153846154,,,,,24.818107899976894,0.014171537179022264,14
UJI-Library-25M,22,RC-Loc,clean,78000.0,2.591660964512463,2.224501591150382,3.083851112823715,3.472876242968102,4.906127568406088,5.933775887883237,0.6721923076923076,1.0,0.0,1.0,0.0,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Direct,clean,78000.0,2.684840440750122,2.286314010620117,3.2454471588134766,3.674791395664215,5.211367082595825,6.315871858596803,0.6413974358974359,1.0,0.0,1.0,0.0,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_02,3120.0,2.077436169692656,1.6677739850630322,2.5845322261687174,2.826731898830683,4.081274576171417,5.193084860857963,0.7794871794871795,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_03,3120.0,2.1891745742991238,1.722544199373456,2.7897852060559765,2.8186382303101145,4.3588760851638435,6.112374501549788,0.7733974358974359,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_04,3120.0,2.140413112124787,1.7398028978970133,2.627628666638423,2.8406870744928963,4.185684268088874,5.240935174132184,0.7743589743589744,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_05,3120.0,2.1515345683962437,1.759656617868055,2.6379079265746723,2.8427107946247636,4.088692971191462,5.143841867833916,0.7762820512820513,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_06,3120.0,2.1024582978675723,1.6837617754677185,2.61532839654726,2.8027539966577835,4.037807462887316,5.167720310085955,0.7833333333333333,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_07,3120.0,2.183470381328865,1.7905589554568646,2.6864699241007672,2.8866166236791533,4.191022257418052,5.208519746019963,0.7657051282051283,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_08,3120.0,2.007936214242896,1.6198834282619465,2.4834170470122947,2.5954709199187147,3.994732779664624,4.96096237544592,0.8076923076923077,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_09,3120.0,2.208304662792,1.8295782357091124,2.7173197403943288,2.9185073981346834,4.179043376079021,5.345647201887442,0.7637820512820512,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_10,3120.0,2.181811706884964,1.7963305891310224,2.7086273403380505,2.8796295138388808,4.2176306580163,5.52792638989135,0.7682692307692308,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_11,3120.0,2.576063569863244,2.302076424549306,2.9923647033861194,3.403799835826602,4.664319065393784,5.51910266534996,0.6791666666666667,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_12,3120.0,2.9319396421534107,2.5248374156613025,3.4171167634872366,3.9227003028537375,5.4473791811050125,6.4022115837280955,0.6016025641025641,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_13,3120.0,2.8553900485783488,2.5068723564621607,3.309214829336744,3.81262466788413,5.200947383720765,6.148785811032615,0.6147435897435898,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_14,3120.0,2.7804091160239772,2.4762871817010055,3.2001288475984664,3.7029738480694148,4.933701881094067,5.84867594207343,0.6240384615384615,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_15,3120.0,2.8024924393231148,2.477043222624082,3.215058972319587,3.740663740567142,5.060086226304623,5.942899104114134,0.6163461538461539,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_16,3120.0,2.884750371870427,2.5876482057955936,3.312027668629657,3.8124274008746637,5.195101467197388,6.052313252999661,0.603525641025641,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_17,3120.0,3.06564725194147,2.754686184628226,3.5462649188341233,4.11711973130349,5.548128774332631,6.395977535493955,0.5592948717948718,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_18,3120.0,3.04990072509988,2.709927184062266,3.5191350472577714,4.079301063654769,5.444151064224719,6.467315427947532,0.5644230769230769,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_19,3120.0,3.0754376856189722,2.7491973089184905,3.553284218412833,4.089003816464969,5.570584017272186,6.478228932607425,0.5567307692307693,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_20,3120.0,2.746357029939131,2.403217605261883,3.192499992591436,3.630734893354524,5.041079455470761,5.979474016234654,0.6493589743589744,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_21,3120.0,2.7441062500447386,2.393371184989684,3.218153438144949,3.644816680050173,5.158031476090316,6.104330837224746,0.642948717948718,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_22,3120.0,2.741683163514673,2.3932903246561237,3.2212680083175362,3.6355535013843006,5.077468725971314,6.074364189420287,0.6423076923076924,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_23,3120.0,2.7348708157247303,2.394897254618943,3.1966619276100814,3.7122858796086016,4.989832714313853,5.908155696463798,0.6323717948717948,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_24,3120.0,2.9389992111472276,2.578276319928876,3.42517012353702,3.8390578603068035,5.463100146281578,6.618277906473159,0.596474358974359,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,22,RC-Loc,month_25,6240.0,2.8104685521695583,2.5398143322431848,3.2320527816826887,3.7554529615392243,4.968536822941824,5.800669597595125,0.6145833333333334,,,,,22.403790100011975,0.025126911538581435,13
UJI-Library-25M,33,RC-Loc,clean,78000.0,2.6183681520400492,2.320134348812573,3.060804202378346,3.419774261456208,4.747995968711106,5.815481480903651,0.6689487179487179,1.0,0.0,1.0,0.0,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Direct,clean,78000.0,2.657731056213379,2.247974395751953,3.237511157989502,3.6458479166030884,5.081822586059571,6.399380779266357,0.650948717948718,1.0,0.0,1.0,0.0,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_02,3120.0,2.169038323947258,1.832200813787166,2.618778314185456,2.8627694088395037,4.1598430511989735,5.222633642383421,0.7717948717948718,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_03,3120.0,2.2913699333985225,1.9038585006092603,2.813917680178751,3.0075517932014155,4.556539983531815,5.6350974853565665,0.7496794871794872,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_04,3120.0,2.2157111234608178,1.8823056382132188,2.68407170092181,2.9147621373913704,4.183622909860358,5.11789514184207,0.7628205128205128,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_05,3120.0,2.2760616716658886,1.9375150079925847,2.729945092385717,3.012974636350103,4.23353410142278,5.138138711889295,0.7467948717948718,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_06,3120.0,2.31335768527416,1.9228925849501999,2.7773976973668555,3.0970724520317185,4.430224034902263,5.241512682153267,0.735897435897436,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_07,3120.0,2.327946996234251,2.011701882994709,2.786231547334453,3.1010427469072854,4.308879266509256,5.444715057472628,0.7346153846153847,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_08,3120.0,2.1991524873721993,1.8822033596081607,2.627302960907683,2.8748405468332825,4.142915712663291,5.059613256331324,0.7701923076923077,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_09,3120.0,2.2984101543131024,1.9326745799817138,2.7825209266970745,3.0287033123713054,4.342754429479239,5.553879218375605,0.7445512820512821,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_10,3120.0,2.322618111979736,2.0005737532395393,2.76496468893538,3.061641405615087,4.31897139144765,5.259035939305178,0.7384615384615385,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_11,3120.0,2.4823681689746904,2.2184764642095787,2.880234596440533,3.208361059022264,4.379140555771235,5.323862724978503,0.7064102564102565,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_12,3120.0,2.7684788952908885,2.4901968061213484,3.159175218236935,3.501959409209343,4.892153605718416,5.811861317091101,0.6516025641025641,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_13,3120.0,2.8152147810930495,2.5468082096263176,3.2148703164298476,3.5901849897584643,4.902483695285531,5.911122389630274,0.6230769230769231,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_14,3120.0,2.6491029479986,2.425458880178725,3.0264510293787774,3.349955742869539,4.588945527312447,5.57239345100544,0.6692307692307692,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_15,3120.0,2.7266406282696445,2.502117391216534,3.0951526855437113,3.505787415018766,4.711819241989786,5.541632691837383,0.639102564102564,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_16,3120.0,2.7703741827508086,2.5315500249035177,3.153801217704555,3.509792519311492,4.812943712806367,5.757731182275339,0.6275641025641026,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_17,3120.0,2.97978462501242,2.725530353394193,3.3983671905256534,3.8143967366123563,5.231015342021207,6.153678519832209,0.5733974358974359,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_18,3120.0,2.97133343443169,2.7006295523966437,3.4000104260807764,3.832467435344102,5.276651424304753,6.257556539850319,0.5759615384615384,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_19,3120.0,2.868056199317502,2.5990407702242497,3.287344475256284,3.6796426300234883,4.984057939641875,6.097440896155716,0.5996794871794872,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_20,3120.0,2.8583811871017164,2.548332270935383,3.3074572021299007,3.6190855589956885,5.150901720411479,6.308945007181155,0.621474358974359,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_21,3120.0,2.9179240530768724,2.5853603677348738,3.374378897864857,3.700098407125436,5.3697742325464155,6.468336816648095,0.6003205128205128,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_22,3120.0,2.7776846918950375,2.4766452977546436,3.225925336606986,3.502034175867509,4.91989711319738,6.257211929109326,0.6442307692307693,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_23,3120.0,2.9111343286771536,2.587199757226791,3.3618344784100445,3.794747387720688,5.294453539273684,6.5917250588308995,0.6009615384615384,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_24,3120.0,2.932589809550111,2.6959328675076693,3.3458224350729124,3.780728640533375,5.175936004706485,6.283113085170109,0.5842948717948718,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,33,RC-Loc,month_25,6240.0,2.808234689957559,2.525065071036431,3.2071136534735434,3.597024654615315,4.930451682573334,5.941343393952398,0.625801282051282,,,,,30.531566499965265,0.0153323564117249,34
UJI-Library-25M,44,RC-Loc,clean,78000.0,2.7586689163939266,2.4408304356451,3.2761425923545944,3.8599034938775962,5.13352196698975,6.065659411950164,0.6117051282051282,1.0,0.0,1.0,0.0,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Direct,clean,78000.0,2.758669376373291,2.4408302307128906,3.2761425971984863,3.859903395175934,5.133521986007691,6.06565923690796,0.6117051282051282,1.0,0.0,1.0,0.0,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_02,3120.0,2.1775049394380415,1.81691838930851,2.687047903557014,2.9585053538068724,4.284582063582212,5.159267654606359,0.7541666666666667,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_03,3120.0,2.2819654684786173,1.836857888727698,2.865035208044728,3.1013809561099372,4.488542338230493,5.535857114131251,0.7333333333333333,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_04,3120.0,2.239534671007912,1.833644697885809,2.795095736674549,3.0621505352295024,4.392212955628905,5.443629266378284,0.739423076923077,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_05,3120.0,2.221098325392497,1.852711534925136,2.7563721380156907,3.028813903570459,4.270811957802429,5.143301853355575,0.7442307692307693,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_06,3120.0,2.2876682867717264,1.90183225898678,2.8101044070953494,3.179522332427866,4.480235059121341,5.422365568510504,0.7198717948717949,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_07,3120.0,2.280278500321548,1.9328631525173254,2.828265055430205,3.0489988797170344,4.364251751322601,5.563018396985491,0.7403846153846154,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_08,3120.0,2.2447510243628535,1.879077845113227,2.754809696084259,3.0933699570653777,4.309233660006653,5.159844979399783,0.7336538461538461,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_09,3120.0,2.337005367868296,1.9597788658690964,2.908650086077953,3.2051995016464194,4.477119314811863,5.710459627251906,0.721474358974359,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_10,3120.0,2.2932412107755957,1.924258359065361,2.818792005942157,3.1523902215106605,4.40346338896289,5.367601186145501,0.7259615384615384,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_11,3120.0,2.8434756525203486,2.6123730172207975,3.314533805198206,3.94988447324241,5.12229610802357,5.96245019849354,0.5788461538461539,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_12,3120.0,2.9455281467907204,2.7545945808697327,3.3717837425879864,4.108977835330483,5.162783125270897,5.804735892887825,0.5503205128205129,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_13,3120.0,3.0282931023379414,2.834532781959899,3.472335038207628,4.17918301569517,5.276689893722123,6.03541466878587,0.5336538461538461,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_14,3120.0,2.972827622479275,2.714351420315599,3.414309890294619,4.119017975445909,5.233607861790285,6.026788856879344,0.5528846153846154,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_15,3120.0,2.9853645371898483,2.7918600537278326,3.4393052126838035,4.071265241265298,5.236524317844581,6.047512445469711,0.5442307692307692,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_16,3120.0,3.0275190400300014,2.822452009842456,3.4771608625184562,4.181389832608159,5.316388004111904,6.088523252997858,0.532051282051282,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_17,3120.0,3.169918208222684,2.9450260059980953,3.6603381547520972,4.311776060838351,5.591901307699537,6.432917862474681,0.5099358974358974,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_18,3120.0,3.084620773545479,2.8119875324134425,3.567061378742773,4.273495830000868,5.4399434118233065,6.398140402739389,0.5333333333333333,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_19,3120.0,3.0777090131422615,2.769667181550637,3.579600701811973,4.227507152639101,5.579006433103954,6.496302730369717,0.5448717948717948,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_20,3120.0,3.037288405612966,2.7333814800335916,3.5428887863090472,4.221074805055068,5.4576746992130465,6.369454983263533,0.5573717948717949,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_21,3120.0,3.124103216368054,2.811129721400072,3.6391288713118475,4.290858746025442,5.493245817716097,6.7710738174748775,0.5394230769230769,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_22,3120.0,3.073194375159737,2.8012097864820085,3.568965895992037,4.215179072066892,5.467570159120416,6.37852377762096,0.5391025641025641,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_23,3120.0,2.949161551877945,2.6222142225553475,3.4681391668189225,4.099540722532213,5.393180806134541,6.4031034421858815,0.5740384615384615,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_24,3120.0,3.2197992259233716,2.9703129352492565,3.700916691387811,4.350194316938426,5.673678736670629,6.69522098998432,0.5048076923076923,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,44,RC-Loc,month_25,6240.0,3.0324361221152203,2.7963700039050163,3.493999934166914,4.186067225796475,5.360529929103056,6.206613419731098,0.5426282051282051,,,,,23.949017300037667,0.016403558974464733,16
UJI-Library-25M,55,RC-Loc,clean,78000.0,2.6716151997732887,2.2842121847438057,3.24715664949896,3.7323047425653026,5.090778671897889,6.214620452160674,0.6394358974358975,1.0,0.0,1.0,0.0,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Direct,clean,78000.0,2.673218250274658,2.2849745750427246,3.2494239807128906,3.734861969947815,5.096112346649171,6.216607475280766,0.6390384615384616,1.0,0.0,1.0,0.0,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_02,3120.0,2.121074801633667,1.6843790684730773,2.6647511776530117,2.831753786377475,4.337153041166726,5.276935575205841,0.775,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_03,3120.0,2.22088597002404,1.702145234826487,2.8618770421381994,2.928948518370782,4.55322315864413,5.796951907438066,0.7576923076923077,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_04,3120.0,2.168813544416007,1.738110036802493,2.727579019319514,2.9567954299619403,4.325339466278515,5.231170576738345,0.7567307692307692,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_05,3120.0,2.2232018035712886,1.7969101549261097,2.797974424994749,3.0802963081653236,4.391261409987157,5.378357996345185,0.7419871794871795,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_06,3120.0,2.233429890322311,1.7499610628560323,2.8201430068165902,3.1090116181993492,4.478668383020952,5.489594839346806,0.7365384615384616,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_07,3120.0,2.2486534682770345,1.8285761995844068,2.835842892349715,3.0764187901893507,4.431126672916745,5.639982339464914,0.7362179487179488,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_08,3120.0,2.1883159954136993,1.7926028724973588,2.753968892189863,2.9668293719468357,4.387860500514067,5.434301036874443,0.7554487179487179,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_09,3120.0,2.311142967129554,1.91592411157723,2.92018313705258,3.138993432530395,4.483100320100501,5.917869645387067,0.7317307692307692,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_10,3120.0,2.247134315490952,1.7961137038495356,2.8536044209759006,3.047666526876745,4.468092780971184,5.674780330285962,0.7455128205128205,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_11,3120.0,2.7433653792828294,2.456307766303114,3.2454674310064884,3.8871839624208806,5.065224215669165,5.942575749213606,0.6089743589743589,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_12,3120.0,2.9509579950178764,2.5940248715049834,3.504851489713943,4.115989796688738,5.39060685385088,6.35447208932455,0.569551282051282,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_13,3120.0,2.9549450800561616,2.6119614607467896,3.5022119208729587,4.10723525042826,5.442428469916015,6.497830143181459,0.5711538461538461,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_14,3120.0,2.7962680549521757,2.46380110099582,3.337421690885506,3.8897219951208566,5.110671473945036,6.10621793547867,0.6060897435897435,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_15,3120.0,2.845202579691847,2.4501585364920917,3.3928688263770983,3.973423179476098,5.395509632259723,6.346455556315045,0.6048076923076923,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_16,3120.0,2.9349489831700986,2.5970627396104033,3.4642867536934787,4.063820366699303,5.346898060992529,6.450328663366936,0.5724358974358974,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_17,3120.0,3.007133539977192,2.6629297730962085,3.5346346973631713,4.100760877540326,5.383274525468213,6.383115404763587,0.5628205128205128,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_18,3120.0,3.0245358640945312,2.6531420229678484,3.584755038383783,4.165234139448487,5.529035131305358,6.69956480783641,0.5612179487179487,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_19,3120.0,2.9834894058486543,2.6138024832940614,3.5229305749637057,4.093399584683845,5.338704812659978,6.57489808928169,0.5669871794871795,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_20,3120.0,2.844171206543544,2.5209901881387697,3.3887659699768715,3.968353792610868,5.090008949180598,6.05113762492369,0.5955128205128205,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_21,3120.0,2.9116691572710223,2.5384828372958346,3.4786392736411385,4.003873652899191,5.310047406736307,6.7725888946900685,0.583974358974359,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_22,3120.0,2.8902219650670053,2.582624606288147,3.4271688750175624,3.9973894992707173,5.1575617032993595,6.208631809495344,0.5823717948717949,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_23,3120.0,3.0297236315100378,2.6491928915763645,3.614233970311824,4.188567690184523,5.562019755536452,6.885756142881422,0.5628205128205128,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_24,3120.0,3.0938901088277735,2.7811336170102665,3.6380060192590467,4.221633345891256,5.682652927276765,6.595684362622558,0.5387820512820513,,,,,25.568402000004426,0.014872430770013195,24
UJI-Library-25M,55,RC-Loc,month_25,6240.0,2.9086021433714646,2.5535439619390083,3.440505181645029,4.0607427044915685,5.268039448054426,6.415612229237066,0.5807692307692308,,,,,25.568402000004426,0.014872430770013195,24
